Date-Time,"Space Temperature (No Units)"
2024-12-15 22:35:09,69
2024-12-15 22:40:09,69
2024-12-15 22:45:09,69
2024-12-15 22:50:09,69
2024-12-15 22:55:09,69
2024-12-15 23:00:09,69
2024-12-15 23:05:09,69
2024-12-15 23:10:09,69
2024-12-15 23:15:09,68.5
2024-12-15 23:20:09,69
2024-12-15 23:25:09,69
2024-12-15 23:30:09,69
2024-12-15 23:35:09,69
2024-12-15 23:40:09,69
2024-12-15 23:45:09,69
2024-12-15 23:50:09,69
2024-12-15 23:55:09,69
2024-12-16 00:00:09,69
2024-12-16 00:05:09,69
2024-12-16 00:10:09,69
2024-12-16 00:15:09,69
2024-12-16 00:20:09,69
2024-12-16 00:25:09,69
2024-12-16 00:30:09,69
2024-12-16 00:35:09,69
2024-12-16 00:40:09,69
2024-12-16 00:45:09,69
2024-12-16 00:50:09,69
2024-12-16 00:55:09,69
2024-12-16 01:00:09,69
2024-12-16 01:05:09,69
2024-12-16 01:10:09,69
2024-12-16 01:15:09,69
2024-12-16 01:20:09,69
2024-12-16 01:25:09,69
2024-12-16 01:30:09,69
2024-12-16 01:35:09,69
2024-12-16 01:40:09,69
2024-12-16 01:45:09,69
2024-12-16 01:50:09,69
2024-12-16 01:55:09,68.5
2024-12-16 02:00:09,69
2024-12-16 02:05:09,69
2024-12-16 02:10:09,69
2024-12-16 02:15:09,69
2024-12-16 02:20:09,68.5
2024-12-16 02:25:09,68.5
2024-12-16 02:30:09,69
2024-12-16 02:35:09,69
2024-12-16 02:40:09,68.5
2024-12-16 02:45:09,68.5
2024-12-16 02:50:09,69
2024-12-16 02:55:09,69
2024-12-16 03:00:09,69
2024-12-16 03:05:09,69
2024-12-16 03:10:09,69
2024-12-16 03:15:09,69
2024-12-16 03:20:09,69
2024-12-16 03:25:09,69
2024-12-16 03:30:09,69
2024-12-16 03:35:09,69
2024-12-16 03:40:09,69
2024-12-16 03:45:09,69
2024-12-16 03:50:09,69
2024-12-16 03:55:09,69
2024-12-16 04:00:09,69
2024-12-16 04:05:09,69
2024-12-16 04:10:09,69
2024-12-16 04:15:09,69
2024-12-16 04:20:09,69
2024-12-16 04:25:09,69
2024-12-16 04:30:09,69
2024-12-16 04:35:09,69
2024-12-16 04:40:09,69
2024-12-16 04:45:09,69
2024-12-16 04:50:09,69
2024-12-16 04:55:09,69
2024-12-16 05:00:09,69
2024-12-16 05:05:09,69
2024-12-16 05:10:09,69
2024-12-16 05:15:09,69
2024-12-16 05:20:09,69
2024-12-16 05:25:09,69
2024-12-16 05:30:09,69
2024-12-16 05:35:09,69
2024-12-16 05:40:09,69
2024-12-16 05:45:09,69
2024-12-16 05:50:09,69
2024-12-16 05:55:09,69
2024-12-16 06:00:09,69
2024-12-16 06:05:09,69
2024-12-16 06:10:09,69
2024-12-16 06:15:09,69
2024-12-16 06:20:09,69
2024-12-16 06:25:09,69
2024-12-16 06:30:09,69
2024-12-16 06:35:09,69
2024-12-16 06:40:09,69
2024-12-16 06:45:09,69
2024-12-16 06:50:09,69
2024-12-16 06:55:09,69
2024-12-16 07:00:09,69
2024-12-16 07:05:09,68.5
2024-12-16 07:10:09,69
2024-12-16 07:15:09,69
2024-12-16 07:20:09,69
2024-12-16 07:25:09,68.5
2024-12-16 07:30:09,69
2024-12-16 07:35:09,69
2024-12-16 07:40:09,69
2024-12-16 07:45:09,68.5
2024-12-16 07:50:09,69
2024-12-16 07:55:09,69
2024-12-16 08:00:09,69
2024-12-16 08:05:09,68.5
2024-12-16 08:10:09,69
2024-12-16 08:15:09,69
2024-12-16 08:20:09,69
2024-12-16 08:25:09,68.5
2024-12-16 08:30:09,69
2024-12-16 08:35:09,69
2024-12-16 08:40:09,68.5
2024-12-16 08:45:09,68.5
2024-12-16 08:50:09,68.5
2024-12-16 08:55:09,69
2024-12-16 09:00:09,68.5
2024-12-16 09:05:09,68.5
2024-12-16 09:10:09,69
2024-12-16 09:15:09,68.5
2024-12-16 09:20:09,68.5
2024-12-16 09:25:09,69
2024-12-16 09:30:09,69
2024-12-16 09:35:09,68.5
2024-12-16 09:40:09,69
2024-12-16 09:45:09,69
2024-12-16 09:50:09,69
2024-12-16 09:55:09,69
2024-12-16 10:00:09,69
2024-12-16 10:05:09,69
2024-12-16 10:10:09,69
2024-12-16 10:15:09,69
2024-12-16 10:20:09,69
2024-12-16 10:25:09,69
2024-12-16 10:30:09,69
2024-12-16 10:35:09,69
2024-12-16 10:40:09,69
2024-12-16 10:45:09,69
2024-12-16 10:50:09,69
2024-12-16 10:55:09,69
2024-12-16 11:00:09,69
2024-12-16 11:05:09,68.5
2024-12-16 11:10:09,69
2024-12-16 11:15:09,69
2024-12-16 11:20:09,69
2024-12-16 11:25:09,69
2024-12-16 11:30:09,68.5
2024-12-16 11:35:09,69
2024-12-16 11:40:09,69
2024-12-16 11:45:09,69
2024-12-16 11:50:09,69
2024-12-16 11:55:09,69
2024-12-16 12:00:09,69
2024-12-16 12:05:09,69
2024-12-16 12:10:09,69
2024-12-16 12:15:09,69
2024-12-16 12:20:09,69
2024-12-16 12:25:09,69
2024-12-16 12:30:09,69
2024-12-16 12:35:09,69
2024-12-16 12:40:09,69
2024-12-16 12:45:09,69
2024-12-16 12:50:09,69
2024-12-16 12:55:09,69
2024-12-16 13:00:09,69
2024-12-16 13:05:09,69
2024-12-16 13:10:09,69
2024-12-16 13:15:09,69
2024-12-16 13:20:09,69
2024-12-16 13:25:09,69
2024-12-16 13:30:09,69
2024-12-16 13:35:09,69
2024-12-16 13:40:09,69
2024-12-16 13:45:09,69
2024-12-16 13:50:09,69
2024-12-16 13:55:09,69
2024-12-16 14:00:08,68.5
2024-12-16 14:05:08,69
2024-12-16 14:10:08,69
2024-12-16 14:15:08,68.5
2024-12-16 14:20:08,69
2024-12-16 14:25:08,69
2024-12-16 14:30:08,69
2024-12-16 14:35:08,69
2024-12-16 14:40:08,69
2024-12-16 14:45:08,69
2024-12-16 14:50:08,68.5
2024-12-16 14:55:08,68.5
2024-12-16 15:00:08,69
2024-12-16 15:05:08,69
2024-12-16 15:10:08,68.5
2024-12-16 15:15:08,68.5
2024-12-16 15:20:08,69
2024-12-16 15:25:08,69
2024-12-16 15:30:08,68.5
2024-12-16 15:35:08,69
2024-12-16 15:40:08,69
2024-12-16 15:45:08,69
2024-12-16 15:50:08,68.5
2024-12-16 15:55:08,69
2024-12-16 16:00:08,69
2024-12-16 16:05:08,68.5
2024-12-16 16:10:08,68.5
2024-12-16 16:15:08,69
2024-12-16 16:20:08,69
2024-12-16 16:25:08,68.5
2024-12-16 16:30:08,69
2024-12-16 16:35:08,69
2024-12-16 16:40:08,69
2024-12-16 16:45:08,68.5
2024-12-16 16:50:08,69
2024-12-16 16:55:08,69
2024-12-16 17:00:08,68.5
2024-12-16 17:05:08,69
2024-12-16 17:10:08,69
2024-12-16 17:15:08,69
2024-12-16 17:20:08,68.5
2024-12-16 17:25:08,69
2024-12-16 17:30:08,69
2024-12-16 17:35:08,69
2024-12-16 17:40:08,68.5
2024-12-16 17:45:08,69
2024-12-16 17:50:08,69
2024-12-16 17:55:08,68.5
2024-12-16 18:00:08,68.5
2024-12-16 18:05:08,69
2024-12-16 18:10:08,69
2024-12-16 18:15:08,68.5
2024-12-16 18:20:08,68.5
2024-12-16 18:25:08,69
2024-12-16 18:30:08,69
2024-12-16 18:35:08,68.5
2024-12-16 18:40:08,69
2024-12-16 18:45:08,69
2024-12-16 18:50:08,69
2024-12-16 18:55:08,68.5
2024-12-16 19:00:08,69
2024-12-16 19:05:08,69
2024-12-16 19:10:08,69
2024-12-16 19:15:08,68.5
2024-12-16 19:20:08,69
2024-12-16 19:25:08,69
2024-12-16 19:30:08,68.5
2024-12-16 19:35:08,69
2024-12-16 19:40:08,69
2024-12-16 19:45:08,69
2024-12-16 19:50:08,68.5
2024-12-16 19:55:08,69
2024-12-16 20:00:08,69
2024-12-16 20:05:08,69
2024-12-16 20:10:08,68.5
2024-12-16 20:15:08,69
2024-12-16 20:20:08,69
2024-12-16 20:25:08,69
2024-12-16 20:30:08,68.5
2024-12-16 20:35:08,69
2024-12-16 20:40:08,69
2024-12-16 20:45:08,69
2024-12-16 20:50:08,68.5
2024-12-16 20:55:08,69
2024-12-16 21:00:08,69
2024-12-16 21:05:08,68.5
2024-12-16 21:10:08,68.5
2024-12-16 21:15:08,69
2024-12-16 21:20:08,69
2024-12-16 21:25:08,69
2024-12-16 21:30:08,69
2024-12-16 21:35:08,69
2024-12-16 21:40:08,69
2024-12-16 21:45:08,68.5
2024-12-16 21:50:08,69
2024-12-16 21:55:08,69
2024-12-16 22:00:08,69
2024-12-16 22:05:08,68.5
2024-12-16 22:10:08,69
2024-12-16 22:15:08,69
2024-12-16 22:20:08,69
2024-12-16 22:25:08,68.5
2024-12-16 22:30:08,69
2024-12-16 22:35:08,69
2024-12-16 22:40:08,68.5
2024-12-16 22:45:08,69
2024-12-16 22:50:08,69
2024-12-16 22:55:08,69
2024-12-16 23:00:08,68.5
2024-12-16 23:05:08,69
2024-12-16 23:10:08,69
2024-12-16 23:15:08,69
2024-12-16 23:20:08,68.5
2024-12-16 23:25:08,69
2024-12-16 23:30:08,69
2024-12-16 23:35:08,68.5
2024-12-16 23:40:08,68.5
2024-12-16 23:45:08,69
2024-12-16 23:50:08,69
2024-12-16 23:55:08,68.5
2024-12-17 00:00:08,69
2024-12-17 00:05:08,69
2024-12-17 00:10:08,69
2024-12-17 00:15:08,68.5
2024-12-17 00:20:08,69
2024-12-17 00:25:08,69
2024-12-17 00:30:08,68.5
2024-12-17 00:35:08,68.5
2024-12-17 00:40:08,69
2024-12-17 00:45:08,69
2024-12-17 00:50:08,68.5
2024-12-17 00:55:08,69
2024-12-17 01:00:08,69
2024-12-17 01:05:08,68.5
2024-12-17 01:10:08,68.5
2024-12-17 01:15:08,69
2024-12-17 01:20:08,69
2024-12-17 01:25:08,68.5
2024-12-17 01:30:08,69
2024-12-17 01:35:08,69
2024-12-17 01:40:08,69
2024-12-17 01:45:08,68.5
2024-12-17 01:50:08,69
2024-12-17 01:55:08,69
2024-12-17 02:00:08,69
2024-12-17 02:05:08,69
2024-12-17 02:10:08,69
2024-12-17 02:15:08,69
2024-12-17 02:20:08,68.5
2024-12-17 02:25:08,69
2024-12-17 02:30:08,69
2024-12-17 02:35:08,68.5
2024-12-17 02:40:08,68.5
2024-12-17 02:45:08,69
2024-12-17 02:50:08,69
2024-12-17 02:55:08,68.5
2024-12-17 03:00:08,69
2024-12-17 03:05:08,69
2024-12-17 03:10:08,68.5
2024-12-17 03:15:08,68.5
2024-12-17 03:20:08,69
2024-12-17 03:25:08,69
2024-12-17 03:30:08,68.5
2024-12-17 03:35:08,69
2024-12-17 03:40:08,69
2024-12-17 03:45:08,69
2024-12-17 03:50:08,68.5
2024-12-17 03:55:08,69
2024-12-17 04:00:08,69
2024-12-17 04:05:08,68.5
2024-12-17 04:10:08,69
2024-12-17 04:15:08,69
2024-12-17 04:20:08,69
2024-12-17 04:25:08,68.5
2024-12-17 04:30:08,68.5
2024-12-17 04:35:08,69
2024-12-17 04:40:08,69
2024-12-17 04:45:08,68.5
2024-12-17 04:50:08,69
2024-12-17 04:55:08,69
2024-12-17 05:00:08,68.5
2024-12-17 05:05:08,68.5
2024-12-17 05:10:08,69
2024-12-17 05:15:08,69
2024-12-17 05:20:08,68.5
2024-12-17 05:25:08,69
2024-12-17 05:30:08,69
2024-12-17 05:35:08,68.5
2024-12-17 05:40:08,68.5
2024-12-17 05:45:08,69
2024-12-17 05:50:08,69
2024-12-17 05:55:08,68.5
2024-12-17 06:00:08,69
2024-12-17 06:05:08,69
2024-12-17 06:10:08,68.5
2024-12-17 06:15:08,68.5
2024-12-17 06:20:08,69
2024-12-17 06:25:08,69
2024-12-17 06:30:08,68.5
2024-12-17 06:35:08,69
2024-12-17 06:40:08,69
2024-12-17 06:45:08,68.5
2024-12-17 06:50:08,68.5
2024-12-17 06:55:08,69
2024-12-17 07:00:08,69
2024-12-17 07:05:08,68.5
2024-12-17 07:10:08,69
2024-12-17 07:15:08,69
2024-12-17 07:20:08,69
2024-12-17 07:25:08,68.5
2024-12-17 07:30:08,69
2024-12-17 07:35:08,69
2024-12-17 07:40:08,69
2024-12-17 07:45:08,69
2024-12-17 07:50:08,69
2024-12-17 07:55:08,69
2024-12-17 08:00:08,69
2024-12-17 08:05:08,68.5
2024-12-17 08:10:08,69
2024-12-17 08:15:08,69
2024-12-17 08:20:08,69
2024-12-17 08:25:08,68.5
2024-12-17 08:30:08,69
2024-12-17 08:35:08,69
2024-12-17 08:40:08,68.5
2024-12-17 08:45:08,69
2024-12-17 08:50:08,69
2024-12-17 08:55:08,69
2024-12-17 09:00:08,68.5
2024-12-17 09:05:08,69
2024-12-17 09:10:08,69
2024-12-17 09:15:08,69
2024-12-17 09:20:08,69
2024-12-17 09:25:08,68.5
2024-12-17 09:30:08,68.5
2024-12-17 09:35:08,69
2024-12-17 09:40:08,69
2024-12-17 09:45:08,68.5
2024-12-17 09:50:08,68.5
2024-12-17 09:55:08,69
2024-12-17 10:00:08,69
2024-12-17 10:05:08,68.5
2024-12-17 10:10:08,69
2024-12-17 10:15:08,69.5
2024-12-17 10:20:08,70
2024-12-17 10:25:08,70
2024-12-17 10:30:08,69.5
2024-12-17 10:35:08,70
2024-12-17 10:40:08,70
2024-12-17 10:45:08,69.5
2024-12-17 10:50:08,70
2024-12-17 10:55:08,69.5
2024-12-17 11:00:08,70
2024-12-17 11:05:08,69.5
2024-12-17 11:10:08,70
2024-12-17 11:15:08,70
2024-12-17 11:20:08,70
2024-12-17 11:25:08,70
2024-12-17 11:30:08,70
2024-12-17 11:35:08,69.5
2024-12-17 11:40:08,69.5
2024-12-17 11:45:08,70
2024-12-17 11:50:08,69.5
2024-12-17 11:55:08,70
2024-12-17 12:00:08,70
2024-12-17 12:05:08,69.5
2024-12-17 12:10:08,69.5
2024-12-17 12:15:08,70
2024-12-17 12:20:08,70
2024-12-17 12:25:08,70
2024-12-17 12:30:08,69.5
2024-12-17 12:35:08,69.5
2024-12-17 12:40:08,69.5
2024-12-17 12:45:08,70
2024-12-17 12:50:08,69.5
2024-12-17 12:55:08,69.5
2024-12-17 13:00:08,69.5
2024-12-17 13:05:08,69.5
2024-12-17 13:10:08,69.5
2024-12-17 13:15:08,70
2024-12-17 13:20:08,69.5
2024-12-17 13:25:08,70
2024-12-17 13:30:08,69.5
2024-12-17 13:35:08,69.5
2024-12-17 13:40:08,70
2024-12-17 13:45:08,70
2024-12-17 13:50:08,70
2024-12-17 13:55:08,69.5
2024-12-17 14:00:08,70
2024-12-17 14:05:08,70
2024-12-17 14:10:08,70
2024-12-17 14:15:08,69.5
2024-12-17 14:20:08,70
2024-12-17 14:25:08,70
2024-12-17 14:30:08,70
2024-12-17 14:35:08,69.5
2024-12-17 14:40:08,70
2024-12-17 14:45:08,70
2024-12-17 14:50:08,70
2024-12-17 14:55:08,69.5
2024-12-17 15:00:08,70
2024-12-17 15:05:08,70
2024-12-17 15:10:08,70
2024-12-17 15:15:08,70
2024-12-17 15:20:08,70
2024-12-17 15:25:08,70
2024-12-17 15:30:08,69.5
2024-12-17 15:35:08,70
2024-12-17 15:40:08,70
2024-12-17 15:45:08,69.5
2024-12-17 15:50:08,70
2024-12-17 15:55:08,70
2024-12-17 16:00:08,70
2024-12-17 16:05:08,70
2024-12-17 16:10:08,70
2024-12-17 16:15:08,70
2024-12-17 16:20:08,69.5
2024-12-17 16:25:08,70
2024-12-17 16:30:08,70
2024-12-17 16:35:08,69.5
2024-12-17 16:40:08,69.5
2024-12-17 16:45:08,70
2024-12-17 16:50:08,69.5
2024-12-17 16:55:08,69.5
2024-12-17 17:00:08,70
2024-12-17 17:05:08,70
2024-12-17 17:10:08,69.5
2024-12-17 17:15:08,70
2024-12-17 17:20:08,70
2024-12-17 17:25:08,70
2024-12-17 17:30:08,70
2024-12-17 17:35:08,70
2024-12-17 17:40:08,70
2024-12-17 17:45:08,69.5
2024-12-17 17:50:08,69.5
2024-12-17 17:55:08,70
2024-12-17 18:00:08,70
2024-12-17 18:05:08,69.5
2024-12-17 18:10:08,70
2024-12-17 18:15:08,70
2024-12-17 18:20:08,70
2024-12-17 18:25:08,69.5
2024-12-17 18:30:08,70
2024-12-17 18:35:08,70
2024-12-17 18:40:08,70
2024-12-17 18:45:08,70
2024-12-17 18:50:08,70
2024-12-17 18:55:08,70
2024-12-17 19:00:08,69.5
2024-12-17 19:05:08,70
2024-12-17 19:10:08,70
2024-12-17 19:15:08,70
2024-12-17 19:20:08,70
2024-12-17 19:25:08,70
2024-12-17 19:30:08,70
2024-12-17 19:35:08,70
2024-12-17 19:40:08,70
2024-12-17 19:45:08,70
2024-12-17 19:50:08,70
2024-12-17 19:55:08,70
2024-12-17 20:00:08,70
2024-12-17 20:05:08,70
2024-12-17 20:10:08,70
2024-12-17 20:15:08,70
2024-12-17 20:20:08,70
2024-12-17 20:25:08,69.5
2024-12-17 20:30:08,69.5
2024-12-17 20:35:08,70
2024-12-17 20:40:08,70
2024-12-17 20:45:08,69.5
2024-12-17 20:50:08,69.5
2024-12-17 20:55:08,70
2024-12-17 21:00:08,70
2024-12-17 21:05:08,69.5
2024-12-17 21:10:08,70
2024-12-17 21:15:08,70
2024-12-17 21:20:08,70
2024-12-17 21:25:08,70
2024-12-17 21:30:08,70
2024-12-17 21:35:08,70
2024-12-17 21:40:08,70
2024-12-17 21:45:08,70
2024-12-17 21:50:08,70
2024-12-17 21:55:08,69.5
2024-12-17 22:00:08,70
2024-12-17 22:05:08,70
2024-12-17 22:10:08,70
2024-12-17 22:15:08,70
2024-12-17 22:20:08,69.5
2024-12-17 22:25:08,70
2024-12-17 22:30:08,70
2024-12-17 22:35:08,70
2024-12-17 22:40:08,69.5
2024-12-17 22:45:08,70
2024-12-17 22:50:08,70
2024-12-17 22:55:08,70
2024-12-17 23:00:08,69.5
2024-12-17 23:05:08,69.5
2024-12-17 23:10:08,70
2024-12-17 23:15:08,70
2024-12-17 23:20:08,69.5
2024-12-17 23:25:08,70
2024-12-17 23:30:08,70
2024-12-17 23:35:08,70
2024-12-17 23:40:08,69.5
2024-12-17 23:45:08,70
2024-12-17 23:50:08,70
2024-12-17 23:55:08,70
2024-12-18 00:00:12,69.5
2024-12-18 00:05:12,69.5
2024-12-18 00:10:12,70
2024-12-18 00:15:12,70
2024-12-18 00:20:12,70
2024-12-18 00:25:12,69.5
2024-12-18 00:30:12,70
2024-12-18 00:35:12,70
2024-12-18 00:40:12,70
2024-12-18 00:45:12,70
2024-12-18 00:50:12,69.5
2024-12-18 00:55:12,70
2024-12-18 01:00:12,70
2024-12-18 01:05:12,70
2024-12-18 01:10:12,70
2024-12-18 01:15:12,69.5
2024-12-18 01:20:12,70
2024-12-18 01:25:12,70
2024-12-18 01:30:12,69.5
2024-12-18 01:35:12,69.5
2024-12-18 01:40:12,70
2024-12-18 01:45:12,70
2024-12-18 01:50:12,69.5
2024-12-18 01:55:12,69.5
2024-12-18 02:00:12,70
2024-12-18 02:05:12,70
2024-12-18 02:10:12,70
2024-12-18 02:15:12,70
2024-12-18 02:20:12,70
2024-12-18 02:25:12,70
2024-12-18 02:30:12,69.5
2024-12-18 02:35:12,70
2024-12-18 02:40:12,70
2024-12-18 02:45:12,70
2024-12-18 02:50:12,69.5
2024-12-18 02:55:12,69.5
2024-12-18 03:00:12,70
2024-12-18 03:05:12,70
2024-12-18 03:10:12,69.5
2024-12-18 03:15:12,69.5
2024-12-18 03:20:12,70
2024-12-18 03:25:12,70
2024-12-18 03:30:12,69.5
2024-12-18 03:35:12,70
2024-12-18 03:40:12,70
2024-12-18 03:45:12,70
2024-12-18 03:50:12,70
2024-12-18 03:55:12,69.5
2024-12-18 04:00:12,70
2024-12-18 04:05:12,70
2024-12-18 04:10:12,69.5
2024-12-18 04:15:12,69.5
2024-12-18 04:20:12,70
2024-12-18 04:25:12,70
2024-12-18 04:30:12,70
2024-12-18 04:35:12,69.5
2024-12-18 04:40:12,69.5
2024-12-18 04:45:12,70
2024-12-18 04:50:12,70
2024-12-18 04:55:12,70
2024-12-18 05:00:12,70
2024-12-18 05:05:12,70
2024-12-18 05:10:12,70
2024-12-18 05:15:12,70
2024-12-18 05:20:12,69.5
2024-12-18 05:25:12,69.5
2024-12-18 05:30:12,70
2024-12-18 05:35:12,70
2024-12-18 05:40:12,69.5
2024-12-18 05:45:12,69.5
2024-12-18 05:50:12,70
2024-12-18 05:55:12,70
2024-12-18 06:00:12,69.5
2024-12-18 06:05:12,69.5
2024-12-18 06:10:12,69.5
2024-12-18 06:15:12,70
2024-12-18 06:20:12,70
2024-12-18 06:25:12,70
2024-12-18 06:30:12,70
2024-12-18 06:35:12,70
2024-12-18 06:40:12,70
2024-12-18 06:45:12,70
2024-12-18 06:50:12,70
2024-12-18 06:55:12,70
2024-12-18 07:00:12,70
2024-12-18 07:05:12,70
2024-12-18 07:10:12,70
2024-12-18 07:15:12,69.5
2024-12-18 07:20:12,70
2024-12-18 07:25:12,70
2024-12-18 07:30:12,70
2024-12-18 07:35:12,69.5
2024-12-18 07:40:12,70
2024-12-18 07:45:12,70
2024-12-18 07:50:12,70
2024-12-18 07:55:12,69.5
2024-12-18 08:00:12,69.5
2024-12-18 08:05:12,70
2024-12-18 08:10:12,70
2024-12-18 08:15:12,69.5
2024-12-18 08:20:12,69.5
2024-12-18 08:25:12,70
2024-12-18 08:30:12,70
2024-12-18 08:35:12,70
2024-12-18 08:40:12,69.5
2024-12-18 08:45:12,70
2024-12-18 08:50:12,70
2024-12-18 08:55:12,70
2024-12-18 09:00:12,69.5
2024-12-18 09:05:12,69.5
2024-12-18 09:10:12,70
2024-12-18 09:15:12,70
2024-12-18 09:20:12,69.5
2024-12-18 09:25:12,69.5
2024-12-18 09:30:12,70
2024-12-18 09:35:12,70
2024-12-18 09:40:12,70
2024-12-18 09:45:12,69.5
2024-12-18 09:50:12,69.5
2024-12-18 09:55:12,70
2024-12-18 10:00:12,70
2024-12-18 10:05:12,69.5
2024-12-18 10:10:12,69.5
2024-12-18 10:15:12,70
2024-12-18 10:20:12,70
2024-12-18 10:25:12,70
2024-12-18 10:30:12,69.5
2024-12-18 10:35:12,70
2024-12-18 10:40:12,70
2024-12-18 10:45:11,70
2024-12-18 10:50:11,69.5
2024-12-18 10:55:11,69.5
2024-12-18 11:00:11,69.5
2024-12-18 11:05:11,70
2024-12-18 11:10:11,70
2024-12-18 11:15:11,69.5
2024-12-18 11:20:11,69.5
2024-12-18 11:25:11,70
2024-12-18 11:30:11,70
2024-12-18 11:35:11,70
2024-12-18 11:40:11,69.5
2024-12-18 11:45:11,70
2024-12-18 11:50:11,70
2024-12-18 11:55:11,70
2024-12-18 12:00:11,69.5
2024-12-18 12:05:11,69.5
2024-12-18 12:10:11,70
2024-12-18 12:15:11,70
2024-12-18 12:20:11,70
2024-12-18 12:25:11,69.5
2024-12-18 12:30:11,69.5
2024-12-18 12:35:11,70
2024-12-18 12:40:11,70
2024-12-18 12:45:11,70
2024-12-18 12:50:11,69.5
2024-12-18 12:55:11,69.5
2024-12-18 13:00:11,70
2024-12-18 13:05:11,70
2024-12-18 13:10:11,70
2024-12-18 13:15:11,69.5
2024-12-18 13:20:11,70
2024-12-18 13:25:11,70
2024-12-18 13:30:11,70
2024-12-18 13:35:11,70
2024-12-18 13:40:11,69.5
2024-12-18 13:45:11,70
2024-12-18 13:50:11,70
2024-12-18 13:55:11,70
2024-12-18 14:00:11,69.5
2024-12-18 14:05:11,69.5
2024-12-18 14:10:11,70
2024-12-18 14:15:11,70
2024-12-18 14:20:11,70
2024-12-18 14:25:11,69.5
2024-12-18 14:30:11,70
2024-12-18 14:35:11,70
2024-12-18 14:40:11,70
2024-12-18 14:45:11,69.5
2024-12-18 14:50:11,69.5
2024-12-18 14:55:11,70
2024-12-18 15:00:11,70
2024-12-18 15:05:11,69.5
2024-12-18 15:10:11,69.5
2024-12-18 15:15:11,70
2024-12-18 15:20:11,70
2024-12-18 15:25:11,69.5
2024-12-18 15:30:11,69.5
2024-12-18 15:35:11,69.5
2024-12-18 15:40:11,70
2024-12-18 15:45:11,70
2024-12-18 15:50:11,69.5
2024-12-18 15:55:11,69.5
2024-12-18 16:00:11,70
2024-12-18 16:05:11,70
2024-12-18 16:10:11,69.5
2024-12-18 16:15:11,69.5
2024-12-18 16:20:11,70
2024-12-18 16:25:11,70
2024-12-18 16:30:11,70
2024-12-18 16:35:11,69.5
2024-12-18 16:40:11,70
2024-12-18 16:45:11,70
2024-12-18 16:50:11,70
2024-12-18 16:55:11,69.5
2024-12-18 17:00:11,70
2024-12-18 17:05:11,70
2024-12-18 17:10:11,70
2024-12-18 17:15:11,69.5
2024-12-18 17:20:11,70
2024-12-18 17:25:11,70
2024-12-18 17:30:11,70
2024-12-18 17:35:11,69.5
2024-12-18 17:40:11,69.5
2024-12-18 17:45:11,70
2024-12-18 17:50:11,70
2024-12-18 17:55:11,69.5
2024-12-18 18:00:11,69.5
2024-12-18 18:05:11,70
2024-12-18 18:10:11,70
2024-12-18 18:15:11,69.5
2024-12-18 18:20:11,69.5
2024-12-18 18:25:11,70
2024-12-18 18:30:11,70
2024-12-18 18:35:11,69.5
2024-12-18 18:40:11,69.5
2024-12-18 18:45:11,70
2024-12-18 18:50:11,70
2024-12-18 18:55:11,70
2024-12-18 19:00:11,69.5
2024-12-18 19:05:11,70
2024-12-18 19:10:11,70
2024-12-18 19:15:11,70
2024-12-18 19:20:11,69.5
2024-12-18 19:25:11,69.5
2024-12-18 19:30:11,70
2024-12-18 19:35:11,70
2024-12-18 19:40:11,69.5
2024-12-18 19:45:11,69.5
2024-12-18 19:50:11,70
2024-12-18 19:55:11,70
2024-12-18 20:00:11,69.5
2024-12-18 20:05:11,70
2024-12-18 20:10:11,70
2024-12-18 20:15:11,70
2024-12-18 20:20:11,70
2024-12-18 20:25:11,69.5
2024-12-18 20:30:11,70
2024-12-18 20:35:11,70
2024-12-18 20:40:11,70
2024-12-18 20:45:11,69.5
2024-12-18 20:50:11,69.5
2024-12-18 20:55:11,70
2024-12-18 21:00:11,70
2024-12-18 21:05:11,69.5
2024-12-18 21:10:11,69.5
2024-12-18 21:15:11,70
2024-12-18 21:20:11,70
2024-12-18 21:25:11,69.5
2024-12-18 21:30:11,69.5
2024-12-18 21:35:11,70
2024-12-18 21:40:11,70
2024-12-18 21:45:11,70
2024-12-18 21:50:11,69.5
2024-12-18 21:55:11,70
2024-12-18 22:00:11,70
2024-12-18 22:05:11,70
2024-12-18 22:10:11,69.5
2024-12-18 22:15:11,70
2024-12-18 22:20:11,70
2024-12-18 22:25:11,70
2024-12-18 22:30:11,69.5
2024-12-18 22:35:11,70
2024-12-18 22:40:11,70
2024-12-18 22:45:11,70
2024-12-18 22:50:11,69.5
2024-12-18 22:55:11,70
2024-12-18 23:00:11,70
2024-12-18 23:05:11,70
2024-12-18 23:10:11,69.5
2024-12-18 23:15:11,70
2024-12-18 23:20:11,70
2024-12-18 23:25:11,70
2024-12-18 23:30:11,69.5
2024-12-18 23:35:11,70
2024-12-18 23:40:11,70
2024-12-18 23:45:11,70
2024-12-18 23:50:11,69.5
2024-12-18 23:55:11,69.5
2024-12-19 00:00:11,70
2024-12-19 00:05:11,70
2024-12-19 00:10:11,69.5
2024-12-19 00:15:11,70
2024-12-19 00:20:11,70
2024-12-19 00:25:11,70
2024-12-19 00:30:11,69.5
2024-12-19 00:35:11,69.5
2024-12-19 00:40:11,70
2024-12-19 00:45:11,70
2024-12-19 00:50:11,69.5
2024-12-19 00:55:11,69.5
2024-12-19 01:00:11,70
2024-12-19 01:05:11,70
2024-12-19 01:10:11,69.5
2024-12-19 01:15:11,69.5
