Date-Time,"Space Temperature (No Units)"
2024-12-15 23:29:32,69
2024-12-15 23:34:32,69
2024-12-15 23:39:32,69
2024-12-15 23:44:32,69
2024-12-15 23:49:32,69
2024-12-15 23:54:32,69
2024-12-15 23:59:32,69
2024-12-16 00:04:32,69
2024-12-16 00:09:32,69
2024-12-16 00:14:32,69
2024-12-16 00:19:32,69
2024-12-16 00:24:32,69
2024-12-16 00:29:32,69
2024-12-16 00:34:32,69
2024-12-16 00:39:32,69
2024-12-16 00:44:32,69
2024-12-16 00:49:32,69
2024-12-16 00:54:32,69
2024-12-16 00:59:32,69
2024-12-16 01:04:32,69
2024-12-16 01:09:32,69
2024-12-16 01:14:32,69
2024-12-16 01:19:32,69
2024-12-16 01:24:32,69
2024-12-16 01:29:32,69
2024-12-16 01:34:32,69
2024-12-16 01:39:32,69
2024-12-16 01:44:32,69
2024-12-16 01:49:32,69
2024-12-16 01:54:32,69
2024-12-16 01:59:32,69
2024-12-16 02:04:32,69
2024-12-16 02:09:32,69
2024-12-16 02:14:33,69
2024-12-16 02:19:32,69
2024-12-16 02:24:32,69
2024-12-16 02:29:32,69
2024-12-16 02:34:32,69
2024-12-16 02:39:32,69
2024-12-16 02:44:32,69
2024-12-16 02:49:32,69
2024-12-16 02:54:32,69
2024-12-16 02:59:32,69
2024-12-16 03:04:32,69
2024-12-16 03:09:32,69
2024-12-16 03:14:32,69
2024-12-16 03:19:32,69
2024-12-16 03:24:32,69
2024-12-16 03:29:33,69
2024-12-16 03:34:32,69
2024-12-16 03:39:32,69.5
2024-12-16 03:44:32,69
2024-12-16 03:49:32,69.5
2024-12-16 03:54:32,69.5
2024-12-16 03:59:32,69.5
2024-12-16 04:04:32,69.5
2024-12-16 04:09:32,69
2024-12-16 04:14:32,69
2024-12-16 04:19:32,69.5
2024-12-16 04:24:32,69.5
2024-12-16 04:29:32,69.5
2024-12-16 04:34:32,69
2024-12-16 04:39:32,69
2024-12-16 04:44:32,69.5
2024-12-16 04:49:32,69.5
2024-12-16 04:54:32,69.5
2024-12-16 04:59:32,69.5
2024-12-16 05:04:32,69.5
2024-12-16 05:09:32,69.5
2024-12-16 05:14:32,69.5
2024-12-16 05:19:32,69.5
2024-12-16 05:24:32,69.5
2024-12-16 05:29:32,69.5
2024-12-16 05:34:32,69.5
2024-12-16 05:39:32,69.5
2024-12-16 05:44:32,69.5
2024-12-16 05:49:32,69.5
2024-12-16 05:54:32,69.5
2024-12-16 05:59:32,69.5
2024-12-16 06:04:32,69.5
2024-12-16 06:09:32,69.5
2024-12-16 06:14:32,69
2024-12-16 06:19:32,69
2024-12-16 06:24:32,69
2024-12-16 06:29:32,69
2024-12-16 06:34:32,69
2024-12-16 06:39:32,69
2024-12-16 06:44:32,69
2024-12-16 06:49:32,69
2024-12-16 06:54:32,69
2024-12-16 06:59:32,68.5
2024-12-16 07:04:32,68.5
2024-12-16 07:09:32,69
2024-12-16 07:14:32,69
2024-12-16 07:19:33,69
2024-12-16 07:24:32,68.5
2024-12-16 07:29:32,69
2024-12-16 07:34:32,69
2024-12-16 07:39:32,69
2024-12-16 07:44:32,68.5
2024-12-16 07:49:32,68.5
2024-12-16 07:54:32,69
2024-12-16 07:59:32,69
2024-12-16 08:04:32,68.5
2024-12-16 08:09:32,68.5
2024-12-16 08:14:32,69
2024-12-16 08:19:32,69
2024-12-16 08:24:32,68.5
2024-12-16 08:29:32,68.5
2024-12-16 08:34:32,69
2024-12-16 08:39:32,69
2024-12-16 08:44:32,69
2024-12-16 08:49:32,68.5
2024-12-16 08:54:32,69
2024-12-16 08:59:32,69
2024-12-16 09:04:32,69
2024-12-16 09:09:32,68.5
2024-12-16 09:14:32,69
2024-12-16 09:19:32,69
2024-12-16 09:24:32,69
2024-12-16 09:29:32,68.5
2024-12-16 09:34:33,68.5
2024-12-16 09:39:32,69
2024-12-16 09:44:32,69
2024-12-16 09:49:32,69
2024-12-16 09:54:32,69
2024-12-16 09:59:32,69
2024-12-16 10:04:32,69
2024-12-16 10:09:32,69
2024-12-16 10:14:32,69
2024-12-16 10:19:32,69
2024-12-16 10:24:33,68.5
2024-12-16 10:29:32,68.5
2024-12-16 10:34:32,69
2024-12-16 10:39:33,69
2024-12-16 10:44:32,69
2024-12-16 10:49:32,68.5
2024-12-16 10:54:32,69
2024-12-16 10:59:32,69
2024-12-16 11:04:32,69
2024-12-16 11:09:32,68.5
2024-12-16 11:14:32,69
2024-12-16 11:19:32,69
2024-12-16 11:24:32,69
2024-12-16 11:29:32,68.5
2024-12-16 11:34:32,68.5
2024-12-16 11:39:32,69
2024-12-16 11:44:32,69
2024-12-16 11:49:32,69
2024-12-16 11:54:32,68.5
2024-12-16 11:59:32,69
2024-12-16 12:04:32,69
2024-12-16 12:09:32,69
2024-12-16 12:14:32,69
2024-12-16 12:19:32,69
2024-12-16 12:24:32,69
2024-12-16 12:29:32,69
2024-12-16 12:34:32,69
2024-12-16 12:39:32,69
2024-12-16 12:44:32,69
2024-12-16 12:49:32,69
2024-12-16 12:54:32,69
2024-12-16 12:59:32,69
2024-12-16 13:04:32,69
2024-12-16 13:09:32,69
2024-12-16 13:14:32,69
2024-12-16 13:19:32,68.5
2024-12-16 13:24:32,69
2024-12-16 13:29:32,69
2024-12-16 13:34:32,69
2024-12-16 13:39:32,68.5
2024-12-16 13:44:32,69
2024-12-16 13:49:32,69
2024-12-16 13:54:32,69
2024-12-16 13:59:32,68.5
2024-12-16 14:04:32,68.5
2024-12-16 14:09:32,69
2024-12-16 14:14:32,69
2024-12-16 14:19:32,69
2024-12-16 14:24:32,68.5
2024-12-16 14:29:32,68.5
2024-12-16 14:34:32,69
2024-12-16 14:39:32,69
2024-12-16 14:44:32,68.5
2024-12-16 14:49:32,69
2024-12-16 14:54:32,69
2024-12-16 14:59:32,69
2024-12-16 15:04:32,68.5
2024-12-16 15:09:32,68.5
2024-12-16 15:14:32,69
2024-12-16 15:19:32,69
2024-12-16 15:24:33,68.5
2024-12-16 15:29:32,68.5
2024-12-16 15:34:32,69
2024-12-16 15:39:32,69
2024-12-16 15:44:32,68.5
2024-12-16 15:49:32,68.5
2024-12-16 15:54:32,69
2024-12-16 15:59:32,69
2024-12-16 16:04:32,69
2024-12-16 16:09:32,68.5
2024-12-16 16:14:32,69
2024-12-16 16:19:32,69
2024-12-16 16:24:32,69
2024-12-16 16:29:32,68.5
2024-12-16 16:34:32,69
2024-12-16 16:39:32,69
2024-12-16 16:44:32,69
2024-12-16 16:49:32,69
2024-12-16 16:54:32,68.5
2024-12-16 16:59:32,69
2024-12-16 17:04:32,69
2024-12-16 17:09:32,69
2024-12-16 17:14:32,68.5
2024-12-16 17:19:32,69
2024-12-16 17:24:32,69
2024-12-16 17:29:32,69
2024-12-16 17:34:32,69
2024-12-16 17:39:32,69
2024-12-16 17:44:32,68.5
2024-12-16 17:49:32,68.5
2024-12-16 17:54:32,69
2024-12-16 17:59:32,69
2024-12-16 18:04:32,69
2024-12-16 18:09:32,68.5
2024-12-16 18:14:32,68.5
2024-12-16 18:19:32,69
2024-12-16 18:24:32,69
2024-12-16 18:29:32,68.5
2024-12-16 18:34:32,68.5
2024-12-16 18:39:32,69
2024-12-16 18:44:32,69
2024-12-16 18:49:32,69
2024-12-16 18:54:32,69
2024-12-16 18:59:32,69
2024-12-16 19:04:32,69
2024-12-16 19:09:32,69
2024-12-16 19:14:32,68.5
2024-12-16 19:19:32,69
2024-12-16 19:24:32,69
2024-12-16 19:29:32,69
2024-12-16 19:34:32,68.5
2024-12-16 19:39:32,68.5
2024-12-16 19:44:32,69
2024-12-16 19:49:32,69
2024-12-16 19:54:32,69
2024-12-16 19:59:33,68.5
2024-12-16 20:04:32,69
2024-12-16 20:09:32,69
2024-12-16 20:14:32,69
2024-12-16 20:19:32,68.5
2024-12-16 20:24:32,69
2024-12-16 20:29:32,69
2024-12-16 20:34:32,69
2024-12-16 20:39:32,69
2024-12-16 20:44:32,69
2024-12-16 20:49:32,68.5
2024-12-16 20:54:32,69
2024-12-16 20:59:32,69
2024-12-16 21:04:32,69
2024-12-16 21:09:32,68.5
2024-12-16 21:14:32,68.5
2024-12-16 21:19:32,69
2024-12-16 21:24:32,69
2024-12-16 21:29:32,68.5
2024-12-16 21:34:32,68.5
2024-12-16 21:39:32,69
2024-12-16 21:44:32,69
2024-12-16 21:49:32,68.5
2024-12-16 21:54:32,68.5
2024-12-16 21:59:32,69
2024-12-16 22:04:32,69
2024-12-16 22:09:32,68.5
2024-12-16 22:14:32,69
2024-12-16 22:19:32,69
2024-12-16 22:24:32,69
2024-12-16 22:29:32,69
2024-12-16 22:34:32,69
2024-12-16 22:39:32,69
2024-12-16 22:44:32,69
2024-12-16 22:49:32,69
2024-12-16 22:54:32,69
2024-12-16 22:59:32,69
2024-12-16 23:04:32,69
2024-12-16 23:09:32,69
2024-12-16 23:14:32,69
2024-12-16 23:19:32,69
2024-12-16 23:24:32,69
2024-12-16 23:29:32,69
2024-12-16 23:34:32,69
2024-12-16 23:39:32,69
2024-12-16 23:44:32,69
2024-12-16 23:49:32,69
2024-12-16 23:54:32,69
2024-12-16 23:59:32,69
2024-12-17 00:04:32,69
2024-12-17 00:09:32,69
2024-12-17 00:14:32,69
2024-12-17 00:19:32,69
2024-12-17 00:24:32,69
2024-12-17 00:29:32,69
2024-12-17 00:34:32,69
2024-12-17 00:39:32,69
2024-12-17 00:44:32,69
2024-12-17 00:49:32,69
2024-12-17 00:54:32,69
2024-12-17 00:59:32,69
2024-12-17 01:04:32,69
2024-12-17 01:09:32,69
2024-12-17 01:14:32,69
2024-12-17 01:19:32,69
2024-12-17 01:24:32,69
2024-12-17 01:29:32,69
2024-12-17 01:34:32,69
2024-12-17 01:39:32,69
2024-12-17 01:44:32,69
2024-12-17 01:49:32,69
2024-12-17 01:54:32,69
2024-12-17 01:59:32,69
2024-12-17 02:04:32,69
2024-12-17 02:09:32,69
2024-12-17 02:14:32,69
2024-12-17 02:19:32,69
2024-12-17 02:24:32,69
2024-12-17 02:29:32,69
2024-12-17 02:34:32,69
2024-12-17 02:39:32,69
2024-12-17 02:44:32,69
2024-12-17 02:49:32,69
2024-12-17 02:54:32,69
2024-12-17 02:59:32,69
2024-12-17 03:04:32,69
2024-12-17 03:09:32,69
2024-12-17 03:14:32,69
2024-12-17 03:19:32,69
2024-12-17 03:24:32,69
2024-12-17 03:29:32,69
2024-12-17 03:34:32,69
2024-12-17 03:39:32,69
2024-12-17 03:44:32,69
2024-12-17 03:49:32,69
2024-12-17 03:54:32,69
2024-12-17 03:59:32,69
2024-12-17 04:04:32,69
2024-12-17 04:09:32,69.5
2024-12-17 04:14:32,69
2024-12-17 04:19:32,69
2024-12-17 04:24:32,69.5
2024-12-17 04:29:32,69.5
2024-12-17 04:34:32,69
2024-12-17 04:39:32,69
2024-12-17 04:44:32,69
2024-12-17 04:49:32,69
2024-12-17 04:54:32,69.5
2024-12-17 04:59:32,69.5
2024-12-17 05:04:32,69.5
2024-12-17 05:09:32,69
2024-12-17 05:14:32,69
2024-12-17 05:19:32,69
2024-12-17 05:24:32,69
2024-12-17 05:29:32,69.5
2024-12-17 05:34:32,69.5
2024-12-17 05:39:32,69.5
2024-12-17 05:44:32,69.5
2024-12-17 05:49:32,69.5
2024-12-17 05:54:32,69.5
2024-12-17 05:59:32,69.5
2024-12-17 06:04:32,69.5
2024-12-17 06:09:32,69
2024-12-17 06:14:32,69
2024-12-17 06:19:32,69
2024-12-17 06:24:32,69
2024-12-17 06:29:32,69
2024-12-17 06:34:32,68.5
2024-12-17 06:39:32,69
2024-12-17 06:44:32,69
2024-12-17 06:49:32,69
2024-12-17 06:54:32,69
2024-12-17 06:59:32,68.5
2024-12-17 07:04:32,69
2024-12-17 07:09:32,69
2024-12-17 07:14:32,68.5
2024-12-17 07:19:32,68.5
2024-12-17 07:24:32,69
2024-12-17 07:29:32,69
2024-12-17 07:34:32,69
2024-12-17 07:39:32,68.5
2024-12-17 07:44:32,68.5
2024-12-17 07:49:32,69
2024-12-17 07:54:32,69
2024-12-17 07:59:32,68.5
2024-12-17 08:04:32,69
2024-12-17 08:09:32,69
2024-12-17 08:14:32,69
2024-12-17 08:19:32,68.5
2024-12-17 08:24:33,68.5
2024-12-17 08:29:32,69
2024-12-17 08:34:32,69
2024-12-17 08:39:32,68.5
2024-12-17 08:44:32,68.5
2024-12-17 08:49:32,69
2024-12-17 08:54:32,69
2024-12-17 08:59:32,69
2024-12-17 09:04:32,68.5
2024-12-17 09:09:32,68.5
2024-12-17 09:14:32,69
2024-12-17 09:19:32,69
2024-12-17 09:24:32,68.5
2024-12-17 09:29:32,68.5
2024-12-17 09:34:32,69
2024-12-17 09:39:33,69
2024-12-17 09:44:32,68.5
2024-12-17 09:49:32,68.5
2024-12-17 09:54:32,69
2024-12-17 09:59:32,69
2024-12-17 10:04:32,68.5
2024-12-17 10:09:32,68.5
2024-12-17 10:14:32,69
2024-12-17 10:19:32,69.5
2024-12-17 10:24:32,70
2024-12-17 10:29:32,70
2024-12-17 10:34:32,69.5
2024-12-17 10:39:32,70
2024-12-17 10:44:33,70
2024-12-17 10:49:32,70
2024-12-17 10:54:32,69.5
2024-12-17 10:59:32,69.5
2024-12-17 11:04:32,70
2024-12-17 11:09:32,70
2024-12-17 11:14:32,70
2024-12-17 11:19:32,70
2024-12-17 11:24:32,70
2024-12-17 11:29:32,70
2024-12-17 11:34:32,69.5
2024-12-17 11:39:32,69.5
2024-12-17 11:44:32,70
2024-12-17 11:49:32,70
2024-12-17 11:54:32,70
2024-12-17 11:59:32,70
2024-12-17 12:04:32,70
2024-12-17 12:09:32,70
2024-12-17 12:14:32,70
2024-12-17 12:19:32,70
2024-12-17 12:24:32,70
2024-12-17 12:29:32,69.5
2024-12-17 12:34:32,69.5
2024-12-17 12:39:32,70
2024-12-17 12:44:32,70
2024-12-17 12:49:32,70
2024-12-17 12:54:32,70
2024-12-17 12:59:33,69.5
2024-12-17 13:04:32,69.5
2024-12-17 13:09:32,70
2024-12-17 13:14:32,70
2024-12-17 13:19:32,70
2024-12-17 13:24:32,70
2024-12-17 13:29:32,70
2024-12-17 13:34:32,69.5
2024-12-17 13:39:32,69.5
2024-12-17 13:44:32,70
2024-12-17 13:49:32,70
2024-12-17 13:54:32,70
2024-12-17 13:59:32,70
2024-12-17 14:04:32,70
2024-12-17 14:09:32,70
2024-12-17 14:14:32,70
2024-12-17 14:19:32,70
2024-12-17 14:24:32,69.5
2024-12-17 14:29:32,70
2024-12-17 14:34:32,69.5
2024-12-17 14:39:32,70
2024-12-17 14:44:32,70
2024-12-17 14:49:32,70
2024-12-17 14:54:32,70
2024-12-17 14:59:32,70
2024-12-17 15:04:32,70
2024-12-17 15:09:32,70
2024-12-17 15:14:32,70
2024-12-17 15:19:32,70
2024-12-17 15:24:32,69.5
2024-12-17 15:29:32,69.5
2024-12-17 15:34:32,70
2024-12-17 15:39:32,70
2024-12-17 15:44:32,70
2024-12-17 15:49:32,69.5
2024-12-17 15:54:32,69.5
2024-12-17 15:59:32,69.5
2024-12-17 16:04:32,70
2024-12-17 16:09:32,70
2024-12-17 16:14:32,70
2024-12-17 16:19:32,70
2024-12-17 16:24:32,70
2024-12-17 16:29:32,69.5
2024-12-17 16:34:32,70
2024-12-17 16:39:32,70
2024-12-17 16:44:32,70
2024-12-17 16:49:32,70
2024-12-17 16:54:32,70
2024-12-17 16:59:32,70
2024-12-17 17:04:32,70
2024-12-17 17:09:32,70
2024-12-17 17:14:32,70
2024-12-17 17:19:32,70
2024-12-17 17:24:32,70
2024-12-17 17:29:32,70
2024-12-17 17:34:32,70
2024-12-17 17:39:33,70
2024-12-17 17:44:32,70
2024-12-17 17:49:32,70
2024-12-17 17:54:32,70
2024-12-17 17:59:32,69.5
2024-12-17 18:04:32,70
2024-12-17 18:09:32,70
2024-12-17 18:14:32,70
2024-12-17 18:19:32,70
2024-12-17 18:24:32,70
2024-12-17 18:29:32,70
2024-12-17 18:34:32,69.5
2024-12-17 18:39:32,70
2024-12-17 18:44:32,70
2024-12-17 18:49:32,70
2024-12-17 18:54:32,69.5
2024-12-17 18:59:32,69.5
2024-12-17 19:04:32,70
2024-12-17 19:09:32,70
2024-12-17 19:14:32,69.5
2024-12-17 19:19:32,69.5
2024-12-17 19:24:32,69.5
2024-12-17 19:29:32,70
2024-12-17 19:34:32,70
2024-12-17 19:39:32,70
2024-12-17 19:44:32,69.5
2024-12-17 19:49:32,70
2024-12-17 19:54:32,70
2024-12-17 19:59:32,70
2024-12-17 20:04:32,70
2024-12-17 20:09:32,69.5
2024-12-17 20:14:32,70
2024-12-17 20:19:32,70
2024-12-17 20:24:32,69.5
2024-12-17 20:29:32,69.5
2024-12-17 20:34:32,69.5
2024-12-17 20:39:32,70
2024-12-17 20:44:32,70
2024-12-17 20:49:32,69.5
2024-12-17 20:54:32,69.5
2024-12-17 20:59:32,70
2024-12-17 21:04:32,69.5
2024-12-17 21:09:32,70
2024-12-17 21:14:32,69.5
2024-12-17 21:19:32,70
2024-12-17 21:24:32,70
2024-12-17 21:29:32,70
2024-12-17 21:34:32,70
2024-12-17 21:39:32,70
2024-12-17 21:44:32,70
2024-12-17 21:49:32,70
2024-12-17 21:54:32,70
2024-12-17 21:59:32,70
2024-12-17 22:04:32,69.5
2024-12-17 22:09:32,70
2024-12-17 22:14:32,70
2024-12-17 22:19:32,70
2024-12-17 22:24:32,70
2024-12-17 22:29:32,70
2024-12-17 22:34:32,70
2024-12-17 22:39:32,70
2024-12-17 22:44:32,70
2024-12-17 22:49:32,69.5
2024-12-17 22:54:32,70
2024-12-17 22:59:32,70
2024-12-17 23:04:32,70
2024-12-17 23:09:32,69.5
2024-12-17 23:14:32,70
2024-12-17 23:19:32,70
2024-12-17 23:24:32,70
2024-12-17 23:29:32,70
2024-12-17 23:34:32,70
2024-12-17 23:39:32,70
2024-12-17 23:44:32,70
2024-12-17 23:49:32,70
2024-12-17 23:54:32,70
2024-12-17 23:59:32,70
2024-12-18 00:04:32,70
2024-12-18 00:09:32,70
2024-12-18 00:14:32,70
2024-12-18 00:19:32,70
2024-12-18 00:24:32,70
2024-12-18 00:29:32,70
2024-12-18 00:34:32,70
2024-12-18 00:39:32,70
2024-12-18 00:44:32,70
2024-12-18 00:49:32,70
2024-12-18 00:54:32,70
2024-12-18 00:59:32,70
2024-12-18 01:04:32,70
2024-12-18 01:09:32,70
2024-12-18 01:14:32,70
2024-12-18 01:19:32,70
2024-12-18 01:24:32,70
2024-12-18 01:29:32,70
2024-12-18 01:34:32,70
2024-12-18 01:39:32,70
2024-12-18 01:44:32,70
2024-12-18 01:49:32,70
2024-12-18 01:54:32,70
2024-12-18 01:59:32,70
2024-12-18 02:04:32,70
2024-12-18 02:09:32,70
2024-12-18 02:14:32,70
2024-12-18 02:19:32,70
2024-12-18 02:24:32,70
2024-12-18 02:29:32,70
2024-12-18 02:34:32,70
2024-12-18 02:39:32,70
2024-12-18 02:44:32,70
2024-12-18 02:49:32,70
2024-12-18 02:54:32,70
2024-12-18 02:59:32,70
2024-12-18 03:04:32,70
2024-12-18 03:09:32,70
2024-12-18 03:14:32,70
2024-12-18 03:19:32,70
2024-12-18 03:24:32,70
2024-12-18 03:29:32,70
2024-12-18 03:34:32,70
2024-12-18 03:39:32,70
2024-12-18 03:44:32,70
2024-12-18 03:49:32,70
2024-12-18 03:54:32,70
2024-12-18 03:59:32,70
2024-12-18 04:04:33,70
2024-12-18 04:09:31,70
2024-12-18 04:14:31,70
2024-12-18 04:19:31,70
2024-12-18 04:24:31,70.5
2024-12-18 04:29:31,70
2024-12-18 04:34:31,70
2024-12-18 04:39:31,70.5
2024-12-18 04:44:31,70.5
2024-12-18 04:49:31,70.5
2024-12-18 04:54:31,70.5
2024-12-18 04:59:31,70.5
2024-12-18 05:04:31,70
2024-12-18 05:09:31,70.5
2024-12-18 05:14:31,70.5
2024-12-18 05:19:31,70.5
2024-12-18 05:24:31,70.5
2024-12-18 05:29:31,70.5
2024-12-18 05:34:31,70.5
2024-12-18 05:39:31,70.5
2024-12-18 05:44:31,70.5
2024-12-18 05:49:31,70.5
2024-12-18 05:54:31,70.5
2024-12-18 05:59:31,70.5
2024-12-18 06:04:31,70.5
2024-12-18 06:09:31,70.5
2024-12-18 06:14:30,70
2024-12-18 06:19:30,70
2024-12-18 06:24:30,70
2024-12-18 06:29:30,70
2024-12-18 06:34:30,70
2024-12-18 06:39:30,69.5
2024-12-18 06:44:30,70
2024-12-18 06:49:30,70
2024-12-18 06:54:30,70
2024-12-18 06:59:30,69.5
2024-12-18 07:04:30,70
2024-12-18 07:09:30,70
2024-12-18 07:14:31,70
2024-12-18 07:19:30,69.5
2024-12-18 07:24:30,70
2024-12-18 07:29:30,70
2024-12-18 07:34:30,70
2024-12-18 07:39:30,69.5
2024-12-18 07:44:30,70
2024-12-18 07:49:30,70
2024-12-18 07:54:30,69.5
2024-12-18 07:59:30,69.5
2024-12-18 08:04:30,69.5
2024-12-18 08:09:30,70
2024-12-18 08:14:30,70
2024-12-18 08:19:30,69.5
2024-12-18 08:24:31,69.5
2024-12-18 08:29:30,70
2024-12-18 08:34:30,70
2024-12-18 08:39:30,70
2024-12-18 08:44:30,70
2024-12-18 08:49:30,70
2024-12-18 08:54:30,70
2024-12-18 08:59:30,69.5
2024-12-18 09:04:30,69.5
2024-12-18 09:09:30,70
2024-12-18 09:14:30,70
2024-12-18 09:19:30,69.5
2024-12-18 09:24:30,69.5
2024-12-18 09:29:30,70
2024-12-18 09:34:30,70
2024-12-18 09:39:30,70
2024-12-18 09:44:30,69.5
2024-12-18 09:49:30,69.5
2024-12-18 09:54:30,70
2024-12-18 09:59:30,70
2024-12-18 10:04:30,70
2024-12-18 10:09:30,70
2024-12-18 10:14:30,70
2024-12-18 10:19:30,70
2024-12-18 10:24:30,70
2024-12-18 10:29:30,69.5
2024-12-18 10:34:30,70
2024-12-18 10:39:30,70
2024-12-18 10:44:30,70
2024-12-18 10:49:30,69.5
2024-12-18 10:54:30,70
2024-12-18 10:59:30,70
2024-12-18 11:04:30,70
2024-12-18 11:09:30,70
2024-12-18 11:14:30,69.5
2024-12-18 11:19:30,69.5
2024-12-18 11:24:30,70
2024-12-18 11:29:30,70
2024-12-18 11:34:30,70
2024-12-18 11:39:30,70
2024-12-18 11:44:30,70
2024-12-18 11:49:30,70
2024-12-18 11:54:30,70
2024-12-18 11:59:30,69.5
2024-12-18 12:04:30,69.5
2024-12-18 12:09:30,70
2024-12-18 12:14:30,70
2024-12-18 12:19:30,70
2024-12-18 12:24:30,69.5
2024-12-18 12:29:30,69.5
2024-12-18 12:34:30,70
2024-12-18 12:39:30,70
2024-12-18 12:44:30,70
2024-12-18 12:49:30,69.5
2024-12-18 12:54:30,69.5
2024-12-18 12:59:30,70
2024-12-18 13:04:30,70
2024-12-18 13:09:30,70
2024-12-18 13:14:30,69.5
2024-12-18 13:19:30,69.5
2024-12-18 13:24:30,70
2024-12-18 13:29:30,70
2024-12-18 13:34:30,70
2024-12-18 13:39:30,70
2024-12-18 13:44:30,69.5
2024-12-18 13:49:30,70
2024-12-18 13:54:30,70
2024-12-18 13:59:30,70
2024-12-18 14:04:30,69.5
2024-12-18 14:09:30,70
2024-12-18 14:14:30,70
2024-12-18 14:19:30,70
2024-12-18 14:24:30,69.5
2024-12-18 14:29:30,70
2024-12-18 14:34:30,70
2024-12-18 14:39:30,70
2024-12-18 14:44:30,69.5
2024-12-18 14:49:30,70
2024-12-18 14:54:30,70
2024-12-18 14:59:30,70
2024-12-18 15:04:30,69.5
2024-12-18 15:09:30,69.5
2024-12-18 15:14:30,70
2024-12-18 15:19:31,70
2024-12-18 15:24:30,70
2024-12-18 15:29:30,69.5
2024-12-18 15:34:30,69.5
2024-12-18 15:39:30,70
2024-12-18 15:44:30,70
2024-12-18 15:49:30,70
2024-12-18 15:54:30,69.5
2024-12-18 15:59:30,69.5
2024-12-18 16:04:30,70
2024-12-18 16:09:30,70
2024-12-18 16:14:30,70
2024-12-18 16:19:30,70
2024-12-18 16:24:30,69.5
2024-12-18 16:29:30,69.5
2024-12-18 16:34:30,70
2024-12-18 16:39:30,70
2024-12-18 16:44:30,69.5
2024-12-18 16:49:30,69.5
2024-12-18 16:54:30,70
2024-12-18 16:59:30,70
2024-12-18 17:04:30,69.5
2024-12-18 17:09:30,70
2024-12-18 17:14:30,70
2024-12-18 17:19:30,69.5
2024-12-18 17:24:30,69.5
2024-12-18 17:29:30,69.5
2024-12-18 17:34:30,70
2024-12-18 17:39:30,70
2024-12-18 17:44:30,69.5
2024-12-18 17:49:30,70
2024-12-18 17:54:31,70
2024-12-18 17:59:30,70
2024-12-18 18:04:30,69.5
2024-12-18 18:09:30,69.5
2024-12-18 18:14:30,70
2024-12-18 18:19:30,70
2024-12-18 18:24:30,70
2024-12-18 18:29:30,69.5
2024-12-18 18:34:30,69.5
2024-12-18 18:39:30,70
2024-12-18 18:44:30,69.5
2024-12-18 18:49:30,69.5
2024-12-18 18:54:30,70
2024-12-18 18:59:30,70
2024-12-18 19:04:30,70
2024-12-18 19:09:30,70
2024-12-18 19:14:30,70
2024-12-18 19:19:30,70
2024-12-18 19:24:30,69.5
2024-12-18 19:29:30,70
2024-12-18 19:34:30,70
2024-12-18 19:39:30,69.5
2024-12-18 19:44:30,69.5
2024-12-18 19:49:30,70
2024-12-18 19:54:30,70
2024-12-18 19:59:30,69.5
2024-12-18 20:04:30,70
2024-12-18 20:09:30,70
2024-12-18 20:14:31,69.5
2024-12-18 20:19:30,70
2024-12-18 20:24:30,70
2024-12-18 20:29:30,70
2024-12-18 20:34:30,69.5
2024-12-18 20:39:30,69.5
2024-12-18 20:44:30,70
2024-12-18 20:49:30,70
2024-12-18 20:54:30,70
2024-12-18 20:59:30,69.5
2024-12-18 21:04:30,69.5
2024-12-18 21:09:30,70
2024-12-18 21:14:30,70
2024-12-18 21:19:30,70
2024-12-18 21:24:30,69.5
2024-12-18 21:29:30,70
2024-12-18 21:34:30,70
2024-12-18 21:39:30,69.5
2024-12-18 21:44:30,69.5
2024-12-18 21:49:30,70
2024-12-18 21:54:30,70
2024-12-18 21:59:30,70
2024-12-18 22:04:30,70
2024-12-18 22:09:30,70
2024-12-18 22:14:30,70
2024-12-18 22:19:30,70
2024-12-18 22:24:30,70
2024-12-18 22:29:30,70
2024-12-18 22:34:30,70
2024-12-18 22:39:30,70
2024-12-18 22:44:30,70
2024-12-18 22:49:30,70
2024-12-18 22:54:30,70
2024-12-18 22:59:30,70
2024-12-18 23:04:30,70
2024-12-18 23:09:31,70
2024-12-18 23:14:30,70
2024-12-18 23:19:30,70
2024-12-18 23:24:30,70
2024-12-18 23:29:31,70
2024-12-18 23:34:30,70
2024-12-18 23:39:30,70
2024-12-18 23:44:30,70
2024-12-18 23:49:30,70
2024-12-18 23:54:30,70
2024-12-18 23:59:30,70
2024-12-19 00:04:30,70
2024-12-19 00:09:30,70
2024-12-19 00:14:30,70
2024-12-19 00:19:30,70
2024-12-19 00:24:30,70
2024-12-19 00:29:30,70
2024-12-19 00:34:30,70
2024-12-19 00:39:30,70
2024-12-19 00:44:30,70
2024-12-19 00:49:30,70
2024-12-19 00:54:30,70
2024-12-19 00:59:30,70
2024-12-19 01:04:30,70
2024-12-19 01:09:30,70
2024-12-19 01:14:30,70
2024-12-19 01:19:30,70
2024-12-19 01:24:30,70
2024-12-19 01:29:29,70
2024-12-19 01:34:29,70
2024-12-19 01:39:29,70
2024-12-19 01:44:29,70
2024-12-19 01:49:29,70
2024-12-19 01:54:29,70
2024-12-19 01:59:29,70
2024-12-19 02:04:29,70
2024-12-19 02:09:29,70
2024-12-19 02:14:29,70
2024-12-19 02:19:29,70
2024-12-19 02:24:29,70
